method,end_point,response_time,hour_of_day,day_of_week,month,is_weekend,error_count,unique_error_type,avg_response_time,max_response_time,response_time_category,is_potential_anomalous
GET,/metrics,257,20,2,8,0,303,5,251.9843433,4980,normal,1
GET,/login,14,20,2,8,0,281,5,231.1578757,4991,fast,0
POST,/metrics,242,20,2,8,0,319,5,243.46375,4857,normal,1
GET,/users,76,20,2,8,0,308,5,234.9827711,4994,fast,0
PUT,/users,52,20,2,8,0,305,5,238.7543703,4942,fast,0
PATCH,/metrics,123,20,2,8,0,315,5,238.6485995,4986,normal,0
DELETE,/users,123,20,2,8,0,287,5,234.4954096,4998,normal,0
POST,/admin,76,21,2,8,0,315,5,238.6485995,4986,fast,0
DELETE,/users,222,21,2,8,0,308,5,234.9827711,4994,normal,1
PUT,/metrics,219,21,2,8,0,303,5,251.9843433,4980,normal,1
POST,/metrics,135,22,2,8,0,303,5,251.9843433,4980,normal,0
PATCH,/admin,226,22,2,8,0,322,5,243.0159184,4961,normal,1
PUT,/users,213,22,2,8,0,287,5,234.4954096,4998,normal,1
PUT,/login,262,22,2,8,0,315,5,238.6485995,4986,normal,1
PUT,/data,129,22,2,8,0,322,5,243.0159184,4961,normal,0
PUT,/users,262,22,2,8,0,305,5,238.7543703,4942,normal,1
GET,/login,262,22,2,8,0,287,5,234.4954096,4998,normal,1
DELETE,/metrics,64,22,2,8,0,319,5,243.46375,4857,fast,0
PUT,/data,113,22,2,8,0,322,5,243.0159184,4961,normal,0
DELETE,/login,252,22,2,8,0,313,5,242.773283,4979,normal,1
PATCH,/metrics,126,22,2,8,0,313,5,242.773283,4979,normal,0
DELETE,/admin,78,23,2,8,0,287,5,234.4954096,4998,fast,0
GET,/metrics,279,23,2,8,0,319,5,243.46375,4857,normal,1
GET,/users,99,23,2,8,0,281,5,231.1578757,4991,fast,0
DELETE,/metrics,208,23,2,8,0,305,5,238.7543703,4942,normal,1
PUT,/data,120,23,2,8,0,313,5,242.773283,4979,normal,0
PUT,/metrics,289,23,2,8,0,308,5,234.9827711,4994,normal,1
PATCH,/users,60,23,2,8,0,287,5,234.4954096,4998,fast,0
DELETE,/users,62,23,2,8,0,319,5,243.46375,4857,fast,0
DELETE,/metrics,258,23,2,8,0,315,5,238.6485995,4986,normal,1
POST,/data,217,0,3,8,0,281,5,231.1578757,4991,normal,1
PATCH,/admin,53,0,3,8,0,319,5,243.46375,4857,fast,0
PATCH,/metrics,296,0,3,8,0,313,5,242.773283,4979,normal,1
PATCH,/admin,125,0,3,8,0,287,5,234.4954096,4998,normal,0
GET,/login,50,0,3,8,0,287,5,234.4954096,4998,fast,0
DELETE,/admin,291,0,3,8,0,287,5,234.4954096,4998,normal,1
POST,/admin,218,1,3,8,0,315,5,238.6485995,4986,normal,1
PUT,/admin,272,1,3,8,0,319,5,243.46375,4857,normal,1
GET,/admin,21,1,3,8,0,313,5,242.773283,4979,fast,0
DELETE,/metrics,163,1,3,8,0,315,5,238.6485995,4986,normal,0
PUT,/data,35,1,3,8,0,319,5,243.46375,4857,fast,0
POST,/users,288,1,3,8,0,315,5,238.6485995,4986,normal,1
GET,/admin,68,2,3,8,0,308,5,234.9827711,4994,fast,0
GET,/data,178,2,3,8,0,308,5,234.9827711,4994,normal,0
GET,/data,116,2,3,8,0,319,5,243.46375,4857,normal,0
GET,/login,220,2,3,8,0,322,5,243.0159184,4961,normal,1
DELETE,/users,29,2,3,8,0,322,5,243.0159184,4961,fast,0
PATCH,/login,207,2,3,8,0,315,5,238.6485995,4986,normal,1
PATCH,/admin,151,3,3,8,0,315,5,238.6485995,4986,normal,0
DELETE,/metrics,95,3,3,8,0,322,5,243.0159184,4961,fast,0
POST,/admin,199,3,3,8,0,305,5,238.7543703,4942,normal,0
PUT,/login,281,3,3,8,0,305,5,238.7543703,4942,normal,1
GET,/admin,134,3,3,8,0,287,5,234.4954096,4998,normal,0
PUT,/metrics,221,3,3,8,0,313,5,242.773283,4979,normal,1
PATCH,/users,194,3,3,8,0,305,5,238.7543703,4942,normal,0
GET,/admin,82,3,3,8,0,315,5,238.6485995,4986,fast,0
PATCH,/login,266,3,3,8,0,315,5,238.6485995,4986,normal,1
DELETE,/admin,217,3,3,8,0,313,5,242.773283,4979,normal,1
GET,/users,281,3,3,8,0,303,5,251.9843433,4980,normal,1
PUT,/users,287,4,3,8,0,322,5,243.0159184,4961,normal,1
DELETE,/metrics,152,4,3,8,0,287,5,234.4954096,4998,normal,0
PUT,/users,211,4,3,8,0,305,5,238.7543703,4942,normal,1
GET,/metrics,78,4,3,8,0,313,5,242.773283,4979,fast,0
PATCH,/admin,272,4,3,8,0,281,5,231.1578757,4991,normal,1
PUT,/users,70,4,3,8,0,281,5,231.1578757,4991,fast,0
GET,/users,185,4,3,8,0,322,5,243.0159184,4961,normal,0
PATCH,/data,120,4,3,8,0,305,5,238.7543703,4942,normal,0
GET,/admin,280,4,3,8,0,315,5,238.6485995,4986,normal,1
DELETE,/data,46,4,3,8,0,315,5,238.6485995,4986,fast,0
DELETE,/users,105,4,3,8,0,308,5,234.9827711,4994,normal,0
POST,/data,143,4,3,8,0,322,5,243.0159184,4961,normal,0
POST,/login,68,4,3,8,0,319,5,243.46375,4857,fast,0
GET,/users,265,5,3,8,0,319,5,243.46375,4857,normal,1
PATCH,/users,203,5,3,8,0,303,5,251.9843433,4980,normal,1
DELETE,/users,213,5,3,8,0,303,5,251.9843433,4980,normal,1
POST,/users,40,6,3,8,0,313,5,242.773283,4979,fast,0
GET,/admin,224,6,3,8,0,305,5,238.7543703,4942,normal,1
DELETE,/users,235,6,3,8,0,281,5,231.1578757,4991,normal,1
GET,/admin,61,6,3,8,0,315,5,238.6485995,4986,fast,0
POST,/login,204,6,3,8,0,308,5,234.9827711,4994,normal,1
DELETE,/login,269,6,3,8,0,303,5,251.9843433,4980,normal,1
PATCH,/metrics,231,6,3,8,0,287,5,234.4954096,4998,normal,1
GET,/data,42,6,3,8,0,322,5,243.0159184,4961,fast,0
DELETE,/login,269,6,3,8,0,308,5,234.9827711,4994,normal,1
GET,/admin,126,6,3,8,0,303,5,251.9843433,4980,normal,0
GET,/admin,15,6,3,8,0,303,5,251.9843433,4980,fast,0
PUT,/admin,11,7,3,8,0,322,5,243.0159184,4961,fast,0
GET,/admin,188,7,3,8,0,303,5,251.9843433,4980,normal,0
DELETE,/users,103,7,3,8,0,319,5,243.46375,4857,normal,0
GET,/data,296,7,3,8,0,281,5,231.1578757,4991,normal,1
GET,/users,161,7,3,8,0,281,5,231.1578757,4991,normal,0
DELETE,/login,161,7,3,8,0,322,5,243.0159184,4961,normal,0
PUT,/users,30,7,3,8,0,322,5,243.0159184,4961,fast,0
DELETE,/admin,83,7,3,8,0,287,5,234.4954096,4998,fast,0
PUT,/data,83,7,3,8,0,319,5,243.46375,4857,fast,0
DELETE,/users,89,7,3,8,0,281,5,231.1578757,4991,fast,0
PUT,/admin,82,7,3,8,0,287,5,234.4954096,4998,fast,0
DELETE,/users,114,8,3,8,0,303,5,251.9843433,4980,normal,0
GET,/metrics,25,8,3,8,0,305,5,238.7543703,4942,fast,0
PATCH,/users,239,8,3,8,0,287,5,234.4954096,4998,normal,1
DELETE,/data,160,8,3,8,0,315,5,238.6485995,4986,normal,0
GET,/metrics,25,8,3,8,0,322,5,243.0159184,4961,fast,0
POST,/users,242,8,3,8,0,305,5,238.7543703,4942,normal,1
PATCH,/data,272,8,3,8,0,281,5,231.1578757,4991,normal,1
POST,/admin,29,9,3,8,0,315,5,238.6485995,4986,fast,0
DELETE,/users,281,9,3,8,0,287,5,234.4954096,4998,normal,1
DELETE,/admin,163,9,3,8,0,305,5,238.7543703,4942,normal,0
POST,/login,235,9,3,8,0,303,5,251.9843433,4980,normal,1
DELETE,/login,290,10,3,8,0,322,5,243.0159184,4961,normal,1
PUT,/admin,178,10,3,8,0,305,5,238.7543703,4942,normal,0
POST,/login,154,10,3,8,0,308,5,234.9827711,4994,normal,0
PUT,/data,169,10,3,8,0,313,5,242.773283,4979,normal,0
PUT,/data,34,10,3,8,0,313,5,242.773283,4979,fast,0
POST,/metrics,24,10,3,8,0,287,5,234.4954096,4998,fast,0
POST,/metrics,285,10,3,8,0,305,5,238.7543703,4942,normal,1
GET,/metrics,284,11,3,8,0,322,5,243.0159184,4961,normal,1
PUT,/login,92,11,3,8,0,281,5,231.1578757,4991,fast,0
PUT,/metrics,226,11,3,8,0,315,5,238.6485995,4986,normal,1
PATCH,/metrics,34,11,3,8,0,319,5,243.46375,4857,fast,0
DELETE,/metrics,289,11,3,8,0,308,5,234.9827711,4994,normal,1
DELETE,/users,197,11,3,8,0,303,5,251.9843433,4980,normal,0
PUT,/users,177,11,3,8,0,319,5,243.46375,4857,normal,0
DELETE,/users,203,11,3,8,0,305,5,238.7543703,4942,normal,1
DELETE,/users,94,11,3,8,0,287,5,234.4954096,4998,fast,0
POST,/login,76,11,3,8,0,319,5,243.46375,4857,fast,0
POST,/data,280,11,3,8,0,305,5,238.7543703,4942,normal,1
DELETE,/admin,95,12,3,8,0,319,5,243.46375,4857,fast,0
DELETE,/users,130,12,3,8,0,281,5,231.1578757,4991,normal,0
PATCH,/admin,77,12,3,8,0,308,5,234.9827711,4994,fast,0
PUT,/metrics,108,12,3,8,0,313,5,242.773283,4979,normal,0
PUT,/admin,36,12,3,8,0,287,5,234.4954096,4998,fast,0
POST,/data,264,12,3,8,0,313,5,242.773283,4979,normal,1
PATCH,/metrics,42,12,3,8,0,287,5,234.4954096,4998,fast,0
DELETE,/users,157,12,3,8,0,319,5,243.46375,4857,normal,0
GET,/metrics,241,12,3,8,0,308,5,234.9827711,4994,normal,1
GET,/login,211,12,3,8,0,308,5,234.9827711,4994,normal,1
PUT,/data,142,12,3,8,0,313,5,242.773283,4979,normal,0
PATCH,/data,150,12,3,8,0,319,5,243.46375,4857,normal,0
PATCH,/admin,22,12,3,8,0,322,5,243.0159184,4961,fast,0
GET,/metrics,175,12,3,8,0,315,5,238.6485995,4986,normal,0
PUT,/data,169,13,3,8,0,322,5,243.0159184,4961,normal,0
POST,/admin,92,13,3,8,0,287,5,234.4954096,4998,fast,0
DELETE,/users,287,13,3,8,0,308,5,234.9827711,4994,normal,1
PATCH,/metrics,101,13,3,8,0,308,5,234.9827711,4994,normal,0
PATCH,/users,160,13,3,8,0,303,5,251.9843433,4980,normal,0
POST,/admin,201,13,3,8,0,308,5,234.9827711,4994,normal,1
GET,/login,291,13,3,8,0,287,5,234.4954096,4998,normal,1
PUT,/metrics,212,13,3,8,0,303,5,251.9843433,4980,normal,1
DELETE,/users,229,13,3,8,0,305,5,238.7543703,4942,normal,1
PUT,/users,198,13,3,8,0,305,5,238.7543703,4942,normal,0
POST,/users,15,13,3,8,0,281,5,231.1578757,4991,fast,0
PUT,/users,148,14,3,8,0,322,5,243.0159184,4961,normal,0
PUT,/data,259,14,3,8,0,305,5,238.7543703,4942,normal,1
PUT,/admin,114,14,3,8,0,319,5,243.46375,4857,normal,0
PUT,/users,242,14,3,8,0,315,5,238.6485995,4986,normal,1
GET,/users,259,15,3,8,0,287,5,234.4954096,4998,normal,1
PUT,/users,197,15,3,8,0,308,5,234.9827711,4994,normal,0
GET,/users,180,15,3,8,0,303,5,251.9843433,4980,normal,0
PUT,/admin,214,15,3,8,0,305,5,238.7543703,4942,normal,1
GET,/users,55,15,3,8,0,313,5,242.773283,4979,fast,0
PATCH,/metrics,179,15,3,8,0,322,5,243.0159184,4961,normal,0
PATCH,/admin,279,15,3,8,0,305,5,238.7543703,4942,normal,1
DELETE,/admin,110,15,3,8,0,315,5,238.6485995,4986,normal,0
PUT,/data,105,15,3,8,0,308,5,234.9827711,4994,normal,0
PATCH,/metrics,71,16,3,8,0,287,5,234.4954096,4998,fast,0
PATCH,/login,111,16,3,8,0,287,5,234.4954096,4998,normal,0
GET,/data,267,16,3,8,0,315,5,238.6485995,4986,normal,1
PATCH,/login,260,16,3,8,0,315,5,238.6485995,4986,normal,1
PUT,/login,214,16,3,8,0,308,5,234.9827711,4994,normal,1
PATCH,/metrics,20,16,3,8,0,322,5,243.0159184,4961,fast,0
GET,/users,271,16,3,8,0,281,5,231.1578757,4991,normal,1
PATCH,/login,178,16,3,8,0,305,5,238.7543703,4942,normal,0
POST,/login,257,16,3,8,0,303,5,251.9843433,4980,normal,1
POST,/admin,100,16,3,8,0,308,5,234.9827711,4994,fast,0
PATCH,/login,24,17,3,8,0,319,5,243.46375,4857,fast,0
GET,/login,276,17,3,8,0,287,5,234.4954096,4998,normal,1
GET,/data,281,17,3,8,0,303,5,251.9843433,4980,normal,1
PATCH,/admin,200,17,3,8,0,313,5,242.773283,4979,normal,0
GET,/login,86,17,3,8,0,315,5,238.6485995,4986,fast,0
DELETE,/data,18,18,3,8,0,287,5,234.4954096,4998,fast,0
GET,/users,59,18,3,8,0,313,5,242.773283,4979,fast,0
POST,/metrics,136,18,3,8,0,315,5,238.6485995,4986,normal,0
PUT,/login,101,18,3,8,0,281,5,231.1578757,4991,normal,0
GET,/users,186,18,3,8,0,322,5,243.0159184,4961,normal,0
PUT,/data,239,18,3,8,0,287,5,234.4954096,4998,normal,1
POST,/users,125,18,3,8,0,319,5,243.46375,4857,normal,0
GET,/users,162,19,3,8,0,303,5,251.9843433,4980,normal,0
DELETE,/metrics,211,19,3,8,0,322,5,243.0159184,4961,normal,1
PUT,/metrics,160,19,3,8,0,305,5,238.7543703,4942,normal,0
PUT,/users,178,19,3,8,0,303,5,251.9843433,4980,normal,0
GET,/metrics,134,20,3,8,0,322,5,243.0159184,4961,normal,0
POST,/metrics,120,20,3,8,0,308,5,234.9827711,4994,normal,0
DELETE,/metrics,47,21,3,8,0,322,5,243.0159184,4961,fast,0
PATCH,/admin,162,21,3,8,0,319,5,243.46375,4857,normal,0
GET,/data,279,21,3,8,0,303,5,251.9843433,4980,normal,1
PUT,/login,252,21,3,8,0,313,5,242.773283,4979,normal,1
POST,/users,237,21,3,8,0,287,5,234.4954096,4998,normal,1
GET,/admin,66,21,3,8,0,305,5,238.7543703,4942,fast,0
PUT,/users,192,22,3,8,0,287,5,234.4954096,4998,normal,0
PATCH,/data,236,22,3,8,0,287,5,234.4954096,4998,normal,1
PATCH,/metrics,258,22,3,8,0,303,5,251.9843433,4980,normal,1
POST,/metrics,246,22,3,8,0,308,5,234.9827711,4994,normal,1
POST,/data,95,23,3,8,0,319,5,243.46375,4857,fast,0
GET,/users,295,23,3,8,0,281,5,231.1578757,4991,normal,1
GET,/data,122,23,3,8,0,303,5,251.9843433,4980,normal,0
DELETE,/users,243,23,3,8,0,315,5,238.6485995,4986,normal,1
PUT,/metrics,184,23,3,8,0,313,5,242.773283,4979,normal,0
PATCH,/admin,127,23,3,8,0,287,5,234.4954096,4998,normal,0
PUT,/admin,280,23,3,8,0,322,5,243.0159184,4961,normal,1
PATCH,/admin,73,23,3,8,0,281,5,231.1578757,4991,fast,0
POST,/metrics,131,23,3,8,0,303,5,251.9843433,4980,normal,0
PUT,/metrics,230,23,3,8,0,305,5,238.7543703,4942,normal,1
GET,/metrics,259,23,3,8,0,287,5,234.4954096,4998,normal,1
PUT,/metrics,128,23,3,8,0,319,5,243.46375,4857,normal,0
GET,/admin,186,23,3,8,0,281,5,231.1578757,4991,normal,0
GET,/login,22,0,4,8,0,313,5,242.773283,4979,fast,0
GET,/admin,269,0,4,8,0,281,5,231.1578757,4991,normal,1
PUT,/data,280,0,4,8,0,287,5,234.4954096,4998,normal,1
GET,/users,62,0,4,8,0,319,5,243.46375,4857,fast,0
PUT,/login,248,1,4,8,0,315,5,238.6485995,4986,normal,1
DELETE,/metrics,288,1,4,8,0,315,5,238.6485995,4986,normal,1
GET,/login,13,1,4,8,0,315,5,238.6485995,4986,fast,0
DELETE,/admin,182,1,4,8,0,308,5,234.9827711,4994,normal,0
PUT,/metrics,29,1,4,8,0,322,5,243.0159184,4961,fast,0
POST,/admin,212,1,4,8,0,313,5,242.773283,4979,normal,1
POST,/metrics,296,1,4,8,0,313,5,242.773283,4979,normal,1
DELETE,/metrics,209,1,4,8,0,287,5,234.4954096,4998,normal,1
POST,/data,31,1,4,8,0,303,5,251.9843433,4980,fast,0
GET,/admin,233,1,4,8,0,308,5,234.9827711,4994,normal,1
PUT,/login,121,2,4,8,0,319,5,243.46375,4857,normal,0
PATCH,/admin,247,2,4,8,0,308,5,234.9827711,4994,normal,1
POST,/login,112,2,4,8,0,303,5,251.9843433,4980,normal,0
GET,/users,262,3,4,8,0,303,5,251.9843433,4980,normal,1
POST,/login,181,3,4,8,0,287,5,234.4954096,4998,normal,0
POST,/admin,251,3,4,8,0,281,5,231.1578757,4991,normal,1
DELETE,/data,272,3,4,8,0,313,5,242.773283,4979,normal,1
GET,/data,79,3,4,8,0,308,5,234.9827711,4994,fast,0
POST,/users,180,3,4,8,0,322,5,243.0159184,4961,normal,0
GET,/users,39,3,4,8,0,319,5,243.46375,4857,fast,0
DELETE,/data,264,4,4,8,0,305,5,238.7543703,4942,normal,1
POST,/data,226,4,4,8,0,315,5,238.6485995,4986,normal,1
GET,/admin,130,4,4,8,0,303,5,251.9843433,4980,normal,0
GET,/login,126,4,4,8,0,322,5,243.0159184,4961,normal,0
PATCH,/admin,219,4,4,8,0,281,5,231.1578757,4991,normal,1
PUT,/users,97,5,4,8,0,319,5,243.46375,4857,fast,0
POST,/admin,152,5,4,8,0,308,5,234.9827711,4994,normal,0
DELETE,/login,251,5,4,8,0,315,5,238.6485995,4986,normal,1
POST,/users,178,5,4,8,0,319,5,243.46375,4857,normal,0
PUT,/admin,47,5,4,8,0,303,5,251.9843433,4980,fast,0
GET,/data,238,5,4,8,0,322,5,243.0159184,4961,normal,1
GET,/login,118,5,4,8,0,281,5,231.1578757,4991,normal,0
PUT,/users,10,6,4,8,0,305,5,238.7543703,4942,fast,0
DELETE,/login,237,6,4,8,0,308,5,234.9827711,4994,normal,1
PATCH,/metrics,108,6,4,8,0,313,5,242.773283,4979,normal,0
DELETE,/data,251,6,4,8,0,281,5,231.1578757,4991,normal,1
DELETE,/users,117,6,4,8,0,315,5,238.6485995,4986,normal,0
POST,/data,25,7,4,8,0,305,5,238.7543703,4942,fast,0
PATCH,/login,67,7,4,8,0,322,5,243.0159184,4961,fast,0
POST,/metrics,195,7,4,8,0,305,5,238.7543703,4942,normal,0
PATCH,/data,263,7,4,8,0,287,5,234.4954096,4998,normal,1
DELETE,/metrics,147,7,4,8,0,319,5,243.46375,4857,normal,0
GET,/metrics,127,7,4,8,0,315,5,238.6485995,4986,normal,0
GET,/users,75,7,4,8,0,287,5,234.4954096,4998,fast,0
POST,/admin,94,7,4,8,0,313,5,242.773283,4979,fast,0
DELETE,/admin,230,7,4,8,0,319,5,243.46375,4857,normal,1
GET,/users,237,7,4,8,0,315,5,238.6485995,4986,normal,1
PATCH,/users,75,7,4,8,0,308,5,234.9827711,4994,fast,0
PUT,/users,85,8,4,8,0,305,5,238.7543703,4942,fast,0
POST,/admin,281,8,4,8,0,287,5,234.4954096,4998,normal,1
POST,/metrics,217,8,4,8,0,315,5,238.6485995,4986,normal,1
POST,/metrics,32,8,4,8,0,322,5,243.0159184,4961,fast,0
GET,/data,53,8,4,8,0,281,5,231.1578757,4991,fast,0
DELETE,/users,92,8,4,8,0,281,5,231.1578757,4991,fast,0
DELETE,/login,152,8,4,8,0,305,5,238.7543703,4942,normal,0
DELETE,/admin,18,8,4,8,0,319,5,243.46375,4857,fast,0
DELETE,/admin,201,9,4,8,0,322,5,243.0159184,4961,normal,1
PATCH,/metrics,116,9,4,8,0,319,5,243.46375,4857,normal,0
PATCH,/users,185,9,4,8,0,303,5,251.9843433,4980,normal,0
GET,/data,212,9,4,8,0,281,5,231.1578757,4991,normal,1
POST,/admin,178,9,4,8,0,287,5,234.4954096,4998,normal,0
GET,/admin,100,9,4,8,0,313,5,242.773283,4979,fast,0
PATCH,/login,243,9,4,8,0,319,5,243.46375,4857,normal,1
PATCH,/login,50,9,4,8,0,313,5,242.773283,4979,fast,0
DELETE,/metrics,66,9,4,8,0,308,5,234.9827711,4994,fast,0
PUT,/users,240,9,4,8,0,287,5,234.4954096,4998,normal,1
GET,/data,69,9,4,8,0,308,5,234.9827711,4994,fast,0
DELETE,/login,183,10,4,8,0,305,5,238.7543703,4942,normal,0
PATCH,/users,106,10,4,8,0,303,5,251.9843433,4980,normal,0
POST,/users,252,10,4,8,0,305,5,238.7543703,4942,normal,1
POST,/login,193,10,4,8,0,281,5,231.1578757,4991,normal,0
DELETE,/admin,137,10,4,8,0,319,5,243.46375,4857,normal,0
PUT,/users,226,10,4,8,0,313,5,242.773283,4979,normal,1
PUT,/data,130,11,4,8,0,313,5,242.773283,4979,normal,0
POST,/users,11,11,4,8,0,319,5,243.46375,4857,fast,0
GET,/users,19,11,4,8,0,281,5,231.1578757,4991,fast,0
PATCH,/users,290,12,4,8,0,308,5,234.9827711,4994,normal,1
POST,/users,103,12,4,8,0,315,5,238.6485995,4986,normal,0
POST,/login,201,12,4,8,0,281,5,231.1578757,4991,normal,1
POST,/admin,255,12,4,8,0,308,5,234.9827711,4994,normal,1
PATCH,/admin,248,12,4,8,0,308,5,234.9827711,4994,normal,1
GET,/admin,194,13,4,8,0,322,5,243.0159184,4961,normal,0
DELETE,/login,195,13,4,8,0,322,5,243.0159184,4961,normal,0
DELETE,/users,53,13,4,8,0,281,5,231.1578757,4991,fast,0
GET,/admin,238,13,4,8,0,305,5,238.7543703,4942,normal,1
GET,/data,295,13,4,8,0,303,5,251.9843433,4980,normal,1
POST,/login,33,13,4,8,0,315,5,238.6485995,4986,fast,0
POST,/metrics,193,13,4,8,0,305,5,238.7543703,4942,normal,0
DELETE,/login,162,13,4,8,0,315,5,238.6485995,4986,normal,0
PUT,/users,110,13,4,8,0,287,5,234.4954096,4998,normal,0
PATCH,/users,78,13,4,8,0,281,5,231.1578757,4991,fast,0
GET,/admin,277,13,4,8,0,319,5,243.46375,4857,normal,1
DELETE,/data,201,13,4,8,0,287,5,234.4954096,4998,normal,1
DELETE,/users,212,14,4,8,0,303,5,251.9843433,4980,normal,1
GET,/admin,170,14,4,8,0,281,5,231.1578757,4991,normal,0
GET,/admin,76,14,4,8,0,305,5,238.7543703,4942,fast,0
POST,/users,251,14,4,8,0,308,5,234.9827711,4994,normal,1
POST,/metrics,38,15,4,8,0,303,5,251.9843433,4980,fast,0
PATCH,/login,174,15,4,8,0,319,5,243.46375,4857,normal,0
POST,/admin,86,15,4,8,0,322,5,243.0159184,4961,fast,0
DELETE,/admin,285,15,4,8,0,313,5,242.773283,4979,normal,1
PATCH,/login,115,16,4,8,0,308,5,234.9827711,4994,normal,0
PATCH,/admin,66,16,4,8,0,322,5,243.0159184,4961,fast,0
PUT,/login,94,16,4,8,0,308,5,234.9827711,4994,fast,0
DELETE,/data,59,16,4,8,0,308,5,234.9827711,4994,fast,0
GET,/login,21,16,4,8,0,315,5,238.6485995,4986,fast,0
DELETE,/login,20,16,4,8,0,308,5,234.9827711,4994,fast,0
PUT,/users,75,16,4,8,0,322,5,243.0159184,4961,fast,0
DELETE,/metrics,292,16,4,8,0,305,5,238.7543703,4942,normal,1
GET,/metrics,184,16,4,8,0,315,5,238.6485995,4986,normal,0
PUT,/metrics,71,16,4,8,0,287,5,234.4954096,4998,fast,0
GET,/metrics,34,17,4,8,0,308,5,234.9827711,4994,fast,0
GET,/admin,193,17,4,8,0,305,5,238.7543703,4942,normal,0
DELETE,/users,292,17,4,8,0,322,5,243.0159184,4961,normal,1
PUT,/login,187,17,4,8,0,322,5,243.0159184,4961,normal,0
POST,/data,85,17,4,8,0,287,5,234.4954096,4998,fast,0
PATCH,/data,269,17,4,8,0,281,5,231.1578757,4991,normal,1
POST,/users,72,17,4,8,0,287,5,234.4954096,4998,fast,0
DELETE,/users,149,18,4,8,0,322,5,243.0159184,4961,normal,0
POST,/login,67,18,4,8,0,322,5,243.0159184,4961,fast,0
PATCH,/metrics,203,18,4,8,0,308,5,234.9827711,4994,normal,1
GET,/metrics,247,18,4,8,0,315,5,238.6485995,4986,normal,1
DELETE,/metrics,226,18,4,8,0,315,5,238.6485995,4986,normal,1
PUT,/users,36,18,4,8,0,281,5,231.1578757,4991,fast,0
POST,/login,257,18,4,8,0,308,5,234.9827711,4994,normal,1
GET,/data,127,19,4,8,0,315,5,238.6485995,4986,normal,0
PATCH,/login,287,19,4,8,0,281,5,231.1578757,4991,normal,1
PUT,/data,291,19,4,8,0,319,5,243.46375,4857,normal,1
DELETE,/metrics,97,19,4,8,0,319,5,243.46375,4857,fast,0
POST,/admin,17,19,4,8,0,319,5,243.46375,4857,fast,0
PATCH,/admin,66,19,4,8,0,319,5,243.46375,4857,fast,0
GET,/users,299,19,4,8,0,303,5,251.9843433,4980,normal,1
GET,/metrics,71,19,4,8,0,287,5,234.4954096,4998,fast,0
PUT,/data,226,20,4,8,0,287,5,234.4954096,4998,normal,1
DELETE,/data,288,20,4,8,0,322,5,243.0159184,4961,normal,1
POST,/login,91,20,4,8,0,303,5,251.9843433,4980,fast,0
POST,/data,133,20,4,8,0,287,5,234.4954096,4998,normal,0
PATCH,/admin,211,20,4,8,0,303,5,251.9843433,4980,normal,1
PUT,/admin,77,20,4,8,0,305,5,238.7543703,4942,fast,0
POST,/data,300,20,4,8,0,305,5,238.7543703,4942,normal,1
DELETE,/data,94,20,4,8,0,319,5,243.46375,4857,fast,0
DELETE,/metrics,198,20,4,8,0,281,5,231.1578757,4991,normal,0
POST,/admin,168,20,4,8,0,305,5,238.7543703,4942,normal,0
GET,/metrics,47,20,4,8,0,313,5,242.773283,4979,fast,0
PUT,/data,148,20,4,8,0,313,5,242.773283,4979,normal,0
PATCH,/users,265,20,4,8,0,319,5,243.46375,4857,normal,1
GET,/metrics,252,21,4,8,0,322,5,243.0159184,4961,normal,1
POST,/login,207,21,4,8,0,287,5,234.4954096,4998,normal,1
DELETE,/login,101,21,4,8,0,322,5,243.0159184,4961,normal,0
DELETE,/login,250,21,4,8,0,308,5,234.9827711,4994,normal,1
DELETE,/admin,25,21,4,8,0,303,5,251.9843433,4980,fast,0
PATCH,/login,200,21,4,8,0,315,5,238.6485995,4986,normal,0
PATCH,/admin,211,21,4,8,0,303,5,251.9843433,4980,normal,1
POST,/login,233,21,4,8,0,315,5,238.6485995,4986,normal,1
POST,/login,226,21,4,8,0,281,5,231.1578757,4991,normal,1
PUT,/users,176,21,4,8,0,313,5,242.773283,4979,normal,0
PATCH,/users,11,21,4,8,0,322,5,243.0159184,4961,fast,0
GET,/data,244,22,4,8,0,319,5,243.46375,4857,normal,1
GET,/login,235,22,4,8,0,305,5,238.7543703,4942,normal,1
POST,/users,204,22,4,8,0,319,5,243.46375,4857,normal,1
POST,/admin,266,23,4,8,0,322,5,243.0159184,4961,normal,1
DELETE,/data,182,23,4,8,0,281,5,231.1578757,4991,normal,0
PUT,/users,225,23,4,8,0,313,5,242.773283,4979,normal,1
PUT,/users,271,23,4,8,0,315,5,238.6485995,4986,normal,1
PUT,/metrics,123,23,4,8,0,303,5,251.9843433,4980,normal,0
POST,/users,202,23,4,8,0,315,5,238.6485995,4986,normal,1
POST,/login,159,23,4,8,0,287,5,234.4954096,4998,normal,0
PATCH,/metrics,147,23,4,8,0,303,5,251.9843433,4980,normal,0
DELETE,/data,37,23,4,8,0,281,5,231.1578757,4991,fast,0
PUT,/login,295,0,5,8,1,308,5,234.9827711,4994,normal,1
POST,/login,271,0,5,8,1,303,5,251.9843433,4980,normal,1
GET,/metrics,204,0,5,8,1,322,5,243.0159184,4961,normal,1
DELETE,/users,155,0,5,8,1,308,5,234.9827711,4994,normal,0
PATCH,/data,181,0,5,8,1,287,5,234.4954096,4998,normal,0
PATCH,/admin,213,0,5,8,1,313,5,242.773283,4979,normal,1
